sku,category,name,brand,description,url,price,in_stock,image_primary,image_count,rating_value,review_count
665,whisky,Kit Whisky Jack Daniels Single Barrel c/ 2 Copos 750 ml,Jack Daniels,"Kit Whisky Jack Daniels Single Barrel c/ 2 Copos 750 ml. Série Limitada. Aproveite! Whisky Super Premium da família Jack Daniel's. Muito encorpado, de sabor bastante amadeirado e cor escura. Selecionado por Jimmy Bedford especialmente, este Single Barrel apresenta uma personalidade própria, pois é um Tennessee Whiskey obtido de um único barril. Cada garrafa apresenta uma gargaleira com seu número de série e a data de engarrafamento. Sua garrafa possui a assinatura de Jack Daniel no vidro. Características: Importado dos EUA. Graduação alcoólica: 47% vol. Volume: 750 ml (vidro).",https://www.casadabebida.com.br/whisky/kit-whisky-jack-daniels-single-barrel-c-2-copos/,268.2,False,https://www.casadabebida.com.br/img/products/665/000.jpg,2,4.91,11
40,whisky,Whisky Ballantine's 21 anos 700 ml,Ballantine's,"Ballantine's 21 anos 700 ml. Scotch whisky importado, com maltes envelhecidos por no mínimo 21 anos. Produzido em quantidades muito limitadas. Apresenta cor avermelhada-ouro e brilhante. Aroma com notas de mel, leve toque de maçã e flores. Paladar robusto, levemente adocicado de mel, leve toque de fumo, urze e especiarias. Final prolongado, com toques de Jerez seco. Importado da Escócia. Teor alcoólico 43% vol. Volume: 700 ml (vidro). É proibida a venda de bebidas alcoólicas para menores de 18 anos.",https://www.casadabebida.com.br/whisky/whisky-ballantines-21-anos/,497.8,False,https://www.casadabebida.com.br/img/products/40/000.jpg,4,,0
1805,whisky,Kit Jim Beam Black Bourbon 1000 ml + Copo Vidro,Jim Beam,"Kit Jim Beam Black Bourbon Extra Aged 1000 ml + Copo Vidro. Elegante. Suave. Refinado. Isso é o que o envelhecimento extra faz para bourbon. Jim Beam Black® é um bourbon premium cheio de sabor, produzido para ser servido e saboreado. O nosso premium Jim Beam Black® fica anos a mais em barris de carvalho branco que o original Jim Beam®. Esse tempo extra de envelhecimento proporciona ao Jim Beam Black® seu sabor encorpado com caramelo suave e notas de carvalho quentes. UM AROMA IRRESISTÍVEL DE CARAMELO, CANELA E BAUNILHA. SABOR ENCORPADO, SABOR CARAMELO, BEM EQUILIBRADO, RICO E SABOROSO. Características: Importado dos Estados Unidos. Categoria: Bourbon. Graduação: 43% vol. Volume: 1000 ml.",https://www.casadabebida.com.br/whisky/kit-jim-beam-black-bourbon-1000-ml-copo-vidro/,146.63,False,https://www.casadabebida.com.br/img/products/1805/000.jpg,2,,0
1163,whisky,Whisky Dewars 25 Anos Signature 750 ml,Dewars,"Whisky Dewars 25 Anos Signature 750 ml. O Dewar's 25 Anos é uma versão mais sofisticada da marca Dewar's, produzido na destilaria Aberfeldy, localizada nas Terras Altas da Escócia (Highland), próxima à cidade de Aberfeldy. Com o envelhecimento de 25 anos, este whisky é um exemplo do compromisso da marca com a qualidade e o processo de maturação. O Dewar's 25 Anos é conhecido por seu equilíbrio e complexidade, desenvolvido ao longo de décadas de envelhecimento. O Dewar's 25 Anos é um whisky premium, produzido com uma mistura refinada de maltes de destilarias renomadas do grupo Bacardi, incluindo Aberfeldy, Aultmore, Craigellachie e Royal Brackla. O whisky amadurece por pelo menos 25 anos em barris de carvalho, ganhando suavidade e complexidade. Após esse envelhecimento, passa por um processo de duplo envelhecimento, finalizando em barris da destilaria Royal Brackla, que tem uma rica história e foi agraciada com o título real em 1835 pelo rei Guilherme IV. Esse processo de finalização em barris especiais proporciona ao Dewar's 25 Anos uma experiência de degustação única, com notas de frutas secas, mel, especiarias e sutis toques de carvalho e baunilha, criando um whisky equilibrado, sofisticado e de grande complexidade. Ideal para apreciadores que buscam um whisky com profundidade, é perfeito para quem deseja explorar um sabor mais refinado e duradouro. Se você quiser saber mais sobre a harmonização ou outras informações, estou à disposição! Harmoniza com queijos como cheddar maturado, gorgonzola ou pecorino, filet mignon, cordeiro assado ou costelas defumadas, pato com molho de laranja ou carne de caça com molho de frutas vermelhas, Chocolate amargo e sobremesas sofisticadas. Características: Importado da Escócia. Graduação alcoólica: 40% vol. Volume: 750 ml.",https://www.casadabebida.com.br/whisky/dewars-25-anos-750-ml/,999.99,False,https://www.casadabebida.com.br/img/products/1163/000.jpg,3,5.0,1
1005,whisky,Whisky Jack Daniels 150 anos 1000 ml,Jack Daniels,"Whisky Jack Daniels 150 anos 1000 ml. Edição Limitada!!! Comemorativa aos 150 anos da destilaria Jack Daniels com 50% de graduação alcoólica. Reúne o que há de melhor em suas destilarias. Todas as atenções aos detalhes ao longo de seu desenvolvimento merecem uma celebração histórica. Barrilado e Engarrafado por 100 provas, o resultado é saboroso, complexo e rico. Ao longo dos 150 anos de sua destilaria, Jack Daniel’s esteve presente em alguns dos momentos marcantes da história dos Estados Unidos e do mundo. Neste ano comemorativo, fãs poderão colecionar um momento histórico que Jack Daniel’s fez parte, com o lançamento de um uísque comemorativo e com um sabor característico. A garrafa de um litro do século 19 denominada Jack Daniel’s 150th Anniversary Limited Edition (150º aniversário em edição limitada de Jack Daniel) é o primeiro indício de que este não é um uísque normal. Um único gole desta destilação irá confirmar isso. Processo: Receita de grãos: a mesma que a de Jack Daniel’s Old No. 7 Suavizado gota a gota a 3 metros de carvão de Maple, antes de entrar em nossos novos barris de carvalho, artesanalmente produzidos. Uma vez preenchidos, os barris foram posicionados no andar mais alto de um de nossos mais antigos armazéns. É um local premiado no alto de Coy Hill, onde a elevação e a exposição ao sol criam o clima perfeito para uma maior interação entre o whiskey e o barril. Para esta edição de aniversário, os barris foram lentamente tostados para realçar o rico sabor e aroma da madeira, criando uma expressão contemporânea como a de um barril de 1866. Colocado dentro do barril e engarrafado a 50% de teor alcoólico numa forma que todo o rico sabor encontra seu caminho para o seu copo. O resultado é um delicioso e complexo whiskey. Detalhes: Importado dos EUA. Graduação alcoólica: 50% vol. Volume: 1000 ml (vidro).",https://www.casadabebida.com.br/whisky/jack-daniels-150-anos-1000-ml/,640.5,False,https://www.casadabebida.com.br/img/products/1005/jack-daniels-150-anos.jpg,4,4.83,6
1846,whisky,Whisky Johnnie Walker Red 200 anos Limited Edition 1L,Johnnie Walker,Whisky Johnnie Walker Red 200 anos Limited Edition 1L Edição comemorativa de aniversário de 200 anos. Características: Importado da Escócia. Graduação alcoólica: 40% vol. Volume: 1000 ml. É proibida a venda de bebidas para menores de 18 anos.,https://www.casadabebida.com.br/whisky/whisky-johnnie-walker-red-200-anos-limited-edition-1000-ml/,104.42,False,https://www.casadabebida.com.br/img/products/1846/000.webp,4,,0
2627,whisky,Whisky Auchentoshan Single Malt American Oak 750ml,Auchentoshan,"Whisky Auchentoshan American Oak 750ml – O Single Malt de Três Destilações O Whisky Auchentoshan American Oak 750ml é um single malt escocês elegante e moderno, produzido na histórica destilaria Auchentoshan, localizada na região Lowlands da Escócia. Este rótulo se destaca pelo seu perfil suave e versátil, sendo 100% maturado em barris de carvalho americano previamente utilizados para bourbon, o que confere notas adocicadas de baunilha, coco, caramelo e frutas cítricas. A Auchentoshan é uma das poucas destilarias da Escócia a adotar a técnica de tríplice destilação, um processo raro que resulta em um whisky extremamente leve, limpo e suave, sem perder a profundidade e a complexidade de aromas. Com isso, o American Oak se torna uma escolha perfeita tanto para apreciadores iniciantes quanto para conhecedores que buscam um single malt refrescante e moderno. Aromas & Paladar Nariz: Baunilha cremosa, coco, mel, frutas cítricas e um toque de carvalho. Boca: Suave e adocicado, com notas de caramelo, baunilha, pêssego e limão. Finalização: Limpa, levemente picante e fresca, com toques de baunilha e especiarias. Harmonizações Sugeridas Entradas e petiscos: Carpaccio de salmão, castanhas, bruschettas. Pratos principais: Peixes grelhados, frango ao molho de ervas, risotos leves. Queijos e/ou sobremesas: Queijos suaves, panna cotta, torta de limão e frutas frescas. Ficha Técnica Volume: 750ml Teor alcoólico: 40% País: Escócia Região: Lowlands Estilo: Single Malt Scotch Whisky Maturação: Barris de carvalho americano ex-bourbon. Destaques comerciais: Um single malt leve e moderno, ideal para coquetéis ou consumo puro. História e Curiosidade A Auchentoshan, fundada em 1823, é conhecida como ""The Glasgow Malt"" por estar localizada próxima à cidade de Glasgow. A destilaria é uma das únicas na Escócia a utilizar três destilações em todos os seus whiskies, garantindo suavidade e um perfil mais delicado. O American Oak é uma expressão que destaca essa leveza e é perfeita para quem busca sabores mais frutados e frescos.",https://www.casadabebida.com.br/whisky/auchentoshan-american-oak-750ml/,219.9,False,https://www.casadabebida.com.br/img/products/2627/000.webp,1,4.44,54
3956,whisky,Whisky Jack Daniels Mclaren 700 ml,Jack Daniels,"WHISKY JACK DANIELS MCLAREN 700 ML. A Brown-Forman Brasil agradece a parceria e comunica que, a partir de setembro de 2025, o bico dosador será retirado definitivamente de todo o seu portfólio de destilados, como parte de um compromisso com a sustentabilidade ambiental e a redução do uso de plástico. A transição será gradual, conforme os estoques com dosador forem sendo renovados. A única alteração na embalagem será na boca da garrafa, sem mudanças na qualidade do produto ou demais elementos visuais. Em comemoração a entrada da Jack Daniel's na Fórmula 1, em parceria com o time da McLaren, lançaram uma edição especial limitada do Jack Daniel's Tennessee Whiskey. Com rótulo e embalagem que homenageiam os fundadores das marcas - Mr. Jack Daniel e Bruce McLaren. Edicão desenvolvida exclusivamente por temporada. Design Exclusivo: O frasco de edição limitada apresenta a distinta cor mamão da McLaren e um rótulo e embalagem personalizados em homenagem aos fundadores pioneiros de cada marca, Bruce McLaren e Jack Daniel. A Essência do Tennessee Whiskey: A exclusiva garrafa McLaren Racing é baseada no clássico Jack Daniel's Old Nº07, que já levou o renomado sabor de Tennessee para mais de 170 países. Este destilado, engarrafado a 80 graus (40% abv), mantém a tradicional proporção de grãos do Tennessee Whiskey: 80% de milho, 8% de centeio e 12% de cevada maltada. Com um sabor suave e notas distintas, essa edição especial é uma homenagem à autenticidade e qualidade que ambas as marcas representam. Características: Graduação Alcoólica 40%. Contém 700ml. Bebida Importada dos Estados Unidos.",https://www.casadabebida.com.br/whisky/whisky-jack-daniels-mclaren-700-ml/,106.32,False,https://www.casadabebida.com.br/img/products/3956/000.webp,6,5.0,5
43,whisky,Whisky Grant's 12 anos 1000 ml,Grant's,"O Whisky Grant's 12 anos é envelhecido em cascos de carvalho durante 12 anos e transferido posteriormente para cascos de Bourbon, o Grant's 12 anos tem um aroma vibrante com notas de frutos (groselha e pêssego), equilibrado – com um toque doce de baunilha. Paladar muito doce e rico com uma maravilhosa mistura de baunilha, mel e pimenta. Final longo, penetrante e quente. Origem: Escócia Teor Alcoólico: 40% vol. Volume: 1000 ml É proibida a venda de bebidas alcoólicas para menores de 18 anos.",https://www.casadabebida.com.br/whisky/whisky-grants-12-anos/,154.2,False,https://www.casadabebida.com.br/img/products/43/000.jpg,3,5.0,2
693,whisky,Whisky Hakushu Reserve - Single Malt 700 ml,Hakushu,"Whisky Hakushu Distillers Reserve - Single Malt. O Hakushu 12 anos Single Malt é composto por whiskies de malte cuidadosamente selecionados, todos envelhecidos por um mínimo de 12 anos em vários barris, criados em homenagem ao centenário da Suntory Whisky. Aninhada nas profundezas do Monte Kaikomagatake, a Destilaria Hakushu se baseia em seu ambiente natural único. A ilustração na garrafa captura a destilaria Hakushu em tons suaves de verde verdejante, representando a floresta ao redor da destilaria. Nossos liquidificadores trabalham com turfa, enquanto suavizam o paladar com a excepcional água da montanha da região, filtrada por antigas rochas de granito. Isso cria um whisky single malt fresco e suave, uma verdadeira revelação em single malts japoneses que deve ser experimentado. Edição comemorativa aos 100 anos da destilaria Suntory Direto das florestas montanhosas intocadas do Japão e as águas puras do Southern Alps japoneses. Não é de admirar que Hakushu é um whisky ""Premium"", elogiado pelos conhecedores de Whiskies mais rigorosos e amantes da gastronomia mundial. Sua sensação nítida e vibrante, única em um single malt, vai animar e liberta os seus sentidos. O Hakushu é um whisky japonês que se destaca por seu perfil turfado, algo raro entre os whiskies japoneses, conhecidos por sua suavidade. A adição de turfa no processo de destilação, típica dos whiskies escoceses, confere ao Hakushu um sabor único, com notas defumadas e terrosas. A Destilaria Hakushu, uma das maiores do mundo, possui 24 alambiques distintos, permitindo uma produção em grande escala sem perder a qualidade e complexidade. Localizada em uma região montanhosa, a destilaria também utiliza águas puras, que contribuem para o sabor equilibrado do whisky. O Hakushu oferece uma experiência única, combinando o DNA japonês com a tradição turfada escocesa. Harmoniza com Queijos azuis, Queijo de cabra, Queijo manchego, Costela de cordeiro, Frango grelhado ou defumado, Salmão defumado, Atum grelhado, Sushi ou sashimi, Yakitori (espetos de frango grelhados), Chocolate amargo, Torta de maçã com especiarias, Nozes e amêndoas torradas. Características: Whisky Importado do Japão. Teor Alcoólico: 43% vol. Volume: 700 ml. Sabor: início adocicado e herbal. Final longo, cítrico e levemente enfumaçado. Excepcionalmente equilibrado, com final longo e delicadamente enfumaçado",https://www.casadabebida.com.br/whisky/whisky-hakushu-reserve-single-malt/,999.9,False,https://www.casadabebida.com.br/img/products/693/001.jpg,8,,0
1105,whisky,Whisky The Famous Grouse Smoky Black 750 ml,The Famous Grouse,"Whisky The Famous Grouse Smoky Black 750 ml. Whisky vem para substituir o The Black Grouse. Combina o celebrado blend do Finest com outros maltes turfados, incluindo alguns raros provindos da destilaria Glenturret, a mais antiga da Escócia. Estes maltes são especialmente selecionados para criar um rico e escuro whisky com aroma delicadamente defumado. O número 1 na Escócia. The Famous Grouse é o whisky mais vendido na Escócia há mais de 30 anos. Sua história remonta a 1896 quando foi engarrafado pela primeira vez, na mais antiga destilaria da Escócia, onde se mantém até hoje. Para ser elaborado combina alguns dos melhores maltes do mundo, como o The Macallan, The Glenturret e o Highland Park. Além disso, The Famous Grouse é fornecedor oficial da Coroa Britânica desde 1984. Características: Importado da Escócia Graduação alcoólica: 40% vol. Volume: 750 ml.",https://www.casadabebida.com.br/whisky/famous-grouse-smoky-black-750-ml/,132.91,False,https://www.casadabebida.com.br/img/products/1105/000.png,1,4.68,19
111,whisky,Whisky J & B Reserve 15 Anos 750 ml,J & B,"J&B Reserve é um blend envelhecido por no mínimo 15 anos. Ultimas unidades. Aproveite! Esse tipo e qualidade de Whisky se esgotou na Escócia e não esta sendo mais engarrafado. Seu blend é uma mistura dos melhores whiskies da escócia, como Knockando, Glenfiddich, Glenlivet e Lophraig, o que o torna uma ótima opção para apreciadores e conhecedores de whisky. A importância do contato do blend com a madeira do barril é fundamental para o J&B Reserve, pois, por ser porosa, permite a troca de ar e a evaporação do álcool, fazendo com que o destilado respira e ao mesmo tempo absorva algumas características da madeira. Características: Importado da Escócia. Graduação alcoólica: 40% vol. Volume: 750 ml.",https://www.casadabebida.com.br/whisky/whisky-jb-reserve-15-anos/,268.2,False,https://www.casadabebida.com.br/img/products/111/j&b-15-anos-mkx.jpg,1,5.0,1
709,whisky,Whisky Glenmorangie Lasanta 12 anos 750 ml,Glenmorangie,"Whisky Glenmorangie Lasanta 12 Anos 750ml – A Intensidade do Jerez em um Single Malt Escocês Sofisticado O Glenmorangie Lasanta 12 Anos 750ml é uma verdadeira celebração da maturidade, do calor e da doçura. Produzido nas Highlands da Escócia, pela renomada Glenmorangie — destilaria fundada em 1843 e conhecida por seus alambiques mais altos da Escócia — o Lasanta se destaca por sua finalização em barris de vinho Jerez Oloroso e Pedro Ximénez, o que lhe confere um perfil rico, aveludado e envolvente. ""Lasanta"", que significa calor e paixão em gaélico, traduz exatamente a sensação que esse single malt oferece: uma jornada sensorial marcada por frutas secas, especiarias e chocolate, com camadas sedutoras e complexas. Ideal para paladares que buscam intensidade e profundidade, é um single malt que combina tradição escocesa com a opulência dos vinhos espanhóis. Aromas & Paladar Nariz: Aromas exuberantes de passas, caramelo, damascos secos, casca de laranja e especiarias doces. Boca: Textura cremosa, com notas de nozes, chocolate amargo, mel e canela, equilibradas por toques vínicos. Finalização: Longa e aquecida, com traços persistentes de frutas secas, cacau e um leve toque de Jerez. Harmonizações Sugeridas Entradas e petiscos: Presunto parma, figos frescos, amêndoas defumadas. Pratos principais: Magret de pato, cordeiro assado, risoto de cogumelos selvagens. Sobremesas: Brownie com nozes, cheesecake de frutas vermelhas, trufas de chocolate amargo. Ficha Técnica Volume: 750ml Teor alcoólico: 43% País: Escócia Região: Highlands Estilo: Single Malt Scotch Whisky Maturação: 10 anos em barris de carvalho americano + 2 anos em barris de vinho Jerez (Oloroso & PX) Destaques comerciais: Finalização exclusiva em Jerez; perfil doce e intenso; ideal para apreciadores exigentes. História e Curiosidade A Glenmorangie é reconhecida mundialmente por sua abordagem quase científica da destilação, usando os alambiques mais altos da Escócia — com mais de 5 metros — o que permite uma destilação extremamente leve e refinada. O Lasanta é parte da ""Extra-Matured Range"", uma linha especial da destilaria focada em finalizações em barris nobres. A influência dos vinhos Jerez transforma esse rótulo em uma obra de arte líquida, onde a Escócia e a Andaluzia se encontram em perfeita harmonia.",https://www.casadabebida.com.br/whisky/whisky-glenmorangie-lasanta-12-anos/,400.16,False,https://www.casadabebida.com.br/img/products/709/000.jpg,5,4.91,11
228,whisky,Kit 02 Vinho Chileno Monte Santi Cabernet Sauvignon 2006 + 01 Whisky Gran Par + Brindes,Gran Par,"Kit Promocional Casa da Bebida: - 02 Garrafas do Vinho Chileno Monte Santi Cabernet Sauvignon 2006 de 750 ml. - 01 Garrafas do Whisky Gran Par de 1000 ml. - 01 Copos de Whisky da Marca Gran Par ""Brinde"". - 01 Energéticos F-15 de 250 ml ""Brinde"". O Vinho Monte Santi Reservado é elaborado com uvas viníferas Cabernet Sauvignon safra 2006. Este grande vinho tinto é o perfeito representante do clássico e prestigiado Cabernet Sauvignon Chileno. O Chile possui a melhor fruticultura do mundo e investe milhões de dólares em tecnologia e na modernização constante em seus vinhedos, produzindo uma grande variedade de vinhos requintados, jovens e alegres, bem ao gosto dos paladares mais exigentes. O Vinho Monte Santi oferece pela sua qualidade o melhor custo benefício. Características: Tipo: Tinto Seco. Uva: Cabernet Sauvignon. Safra: 2006. País de Origem: Chile. Varietal Selection. Detalhes: Graduação Alcóolica: 13 % Vol. Volume: 750 ml. Prazo de Validade: Indeterminado. Harmonização: Carnes vermelhas, massas e queijos. Whisky Gran Par. Blended whisky, top entre os Premium nacionais, Gran Par é elaborado com o legítimo malte whisky envelhecido. É produzido com o puro malte e destilados nacionais de origem nobre. Gran Par tem características únicas, um whisky macio que esta conquistando consumidores em todo o mundo. Surpreenda-se com a qualidade e o preço de Gran Par. Um Whisky perfeito para você. Você sabia? Gran Par é um dos Whiskies mais vendidos no Chile. Teor alcoólico: 40% Volume - 1000 ml (Vidro) É proibida a venda de bebidas alcoólicas para menores de 18 anos.",https://www.casadabebida.com.br/whisky/kit-02-vinho-chileno-monte-santi-cabernet-sauvignon-2006-01-whisky-gran-par-brindes/,93.48,False,https://www.casadabebida.com.br/img/products/228/000.jpg,1,,0
861,whisky,Whisky Dewars 18 anos 750 ml,Dewars,"Whisky Dewars 18 anos 750 ml. Embalagem: Lata Um whisky rico e inigualável. Suave e cremoso. Nós só usamos os melhores maltes de 18 anos da Escócia para formar esse inigualável Blended de whiskies. A expressão de 18 anos de Dewar Blended Scotch é primeiro envelhecido em carvalho americano antes de ser misturada e recarregados em um tonel de carvalho estar descansado por um período prolongado de tempo. Isso permite que todos os sabores se casar com seus sabores complexos e nuances antes de ser engarrafado. Características: Importado da Escócia. Graduação alcoólica: 40% vol. Volume: 750 ml. Degustação: Na frente este uísque é um orador doce com aromas brilhantes e torta de cerejas vermelhas e casca de frutas cítricas casado com mel, urze, grama seca, e bolinhos de amêndoa baunilha. O paladar canta uma música um pouco diferente com as notas iniciais de malte, melodias de fumaça delicada e tufos de brisa do mar salgado. Há sabores frutados baunilha sutis e o uísque tem um delicioso textura cremosa. O acabamento permanece com uma pontada salgado, exala de uma queima de turfa fogo distante, e uma de baunilha suave, mas seco e oaky ea cauda maltado. Blended: COMPRISED OF BOTH SINGLE MALT(S) AND SINGLE GRAIN(S) OFTEN FROM MANY DIFFERENT DISTILLERIES; IF SCOTCH OR IRISH MUST BE AGED FOR AT LEAST THREE YEARS IN OAK BARRELS; IRISH MAY INCLUDE SINGLE POT STILL WHISKEY IN THE BLEND.",https://www.casadabebida.com.br/whisky/dewars-18-anos-1000-ml/,746.53,False,https://www.casadabebida.com.br/img/products/861/000.jpg,1,,0
4388,whisky,Whisky Macallan Sherry Oak 25 Anos 700ml,Macallan,"WHISKY MACALLAN SHERRY OAK 25 ANOS 700 ML Macallan é considerado o verdadeiro “Rolls-Royce” dos whiskies, o Macallan é um dos mais premiados single maltes do mundo. O prestigiado whisky Macallan, com quase 200 anos de tradição, é um dos néctares mais desejados pelos apreciadores do malte sagrado. Exigentes e sofisticados os admiradores da marca, adquirem edições comemorativas em reconhecidos leilões, chegando a gastar milhares de euros numa única garrafa. Características: Tipo Destilados Whisky Produtor The Macallan País de Origem Escócia Região Highland Estilo de Whisky Single Malt Capacidade 70cl Teor Alcoólico (%) 43",https://www.casadabebida.com.br/whisky/whisky-macallan-sherry-oak-25-anos-700ml/,19999.0,False,https://www.casadabebida.com.br/img/products/4388/000.webp,2,,0
1087,whisky,Whisky Aberfeldy 16 anos 750 ml - Single Malt,Aberfeldy,"Whisky Aberfeldy 16 anos 750 ml. Aberfeldy, produzido na Escócia nas Highlands, é fabricado na vila de Aberfeldy, perto do local de nascimento do fundador, Sr. John Dewar, que iniciou a destilaria em 1898. Um Single Malte de 16 anos da fantástica destilaria Aberfeldy, revelado no segundo semestre de 2015 como parte da série Last Great Malts. Esta expressão é finalizada em barris de Oloroso Sherry, conferindo doçura suculenta ao uísque. Características: Importado da Escócia. Highland Single Malt. Graduação alcoólica: 40% vol. Volume: 750 ml. Detalhes: Nota de degustação pelos The Chaps no Master of Malt. Olfato: Passas e canela em primeiro lugar, antes de passar para fatia de caramelo, manteiga e maçã. Um toque de malte floral também. Paladar: bem arredondado e maduro. Maçã defumada seguida de óleo cítrico - limão e laranja - e toques condimentados, Mais maçã a princípio, logo acompanhada por segmentos de clementina e mel em torrada. Uma faísca de gengibre. Acabamento: Especiarias de carvalho e frutos de pomar macios. Harmoniza com sobremesas, tiramisù, chocolates, queijos suaves, carnes brancas, frango grelhado, saladas de grãos, maçã, pêra, castanha-do-pará, bolos leves e charutos de fortaleza baixa.",https://www.casadabebida.com.br/whisky/aberfeldy-16-anos-750-ml-single-malt/,427.41,False,https://www.casadabebida.com.br/img/products/1087/000.jpg,1,,0
340,whisky,"Whisky Grant's 4,5 Litros",Grant's,"Whisky Grant's 4,5 Litros. Poucas Unidades!!! O Grant's é um whisky extraordinário, um dos mais complexos whiskies uma vez produzidos na Escócia. Tem um aroma fresco, com notas de malte, embora complexo e levemente doce, com alusão a banana e caramelo. O paladar é limpo, mas também complexo, com notas de fruta (típico de Speyside), equilibrado e com um toque de doçura. Origem: Escócia Teor Alcoólico: 40% vol. Volume: 1000 ml",https://www.casadabebida.com.br/whisky/whisky-grants-4-5-litros/,610.2,False,https://www.casadabebida.com.br/img/products/340/grants-45l.jpg,2,,0
2760,whisky,Whisky Jack Daniels Honey 375ml,Jack Daniels,"Whisky Jack Daniels Honey 375ml. Jack Honey é um Tennessee whiskey, produzido na Jack Daniel Distillery, na cidade de Lynchburg, estado do Tennessee. Seu processo de produção é o mesmo do tradicional Jack Daniel’s Old No. 7, passando pela suavização gota a gota em carvão de maple, o “Charcoal Mellowing”, e maturado em barris de carvalho branco de fabricação própria. Após todo esse processo, Jack Honey recebe o suave toque do licor de fabricação própria, feito com mel de verdade, que garante um sabor mais adocicado, com notas de castanhas tostadas, chocolate e caramelo, predominância do sabor do melaço, com toques de nozes ao final. Jack Honey é o whiskey ideal para os paladares que buscam por uma experiência suave, sem abrir mão da autenticidade de Jack Daniel’s, e pode ser apreciado com bastante gelo ou incorporado a drinks, como o conhecido Jack Honey & Lemonade. Compartilhar os bons momentos com os amigos, seja uma festa ao pôr do sol ou um churrasco, fica ainda mais incrível com Jack Honey. Beba com responsabilidade. Características: Importado dos EUA. Graduação alcoólica: 35% vol. Volume: 375ml (vidro).",https://www.casadabebida.com.br/whisky/jack-daniels-honey-375ml/,61.1,False,https://www.casadabebida.com.br/img/products/2760/001.jpg,2,5.0,1
721,whisky,Whisky Dalmore King Alexander III 700 ml,Dalmore,"Whisky Dalmore King Alexander III O King Alexander III é a principal edição da Marca Dalmore. Maturado em 6 diferentes tipos de barris que envelheceram previamente: Vinho Cabernet Sauvignon, Vinho Madeira, Vinho Jerez Oloroso, Vinho do Porto, Vinho Marsala da Sicília e Whiskey Bourbon. São combinados em perfeita harmonia para criar um complexo exclusivamente, single malt ainda suave. Esta é a personificação da criatividade corajosa e experiência de toda uma vida. História: Em 1263, Colin de Kintail, chefe do clã Mackenzie, tomou uma decisão ousada para se levantar e ser contado, e cortaram um veado carregamento que atacou o rei Alexandre III da Escócia. No retorno para salvar sua vida, o Rei grato presenteou a 12 pontas emblema Real Stag ao clã Mackenzie como uma recompensa. Quando descendentes do clã Mackenzie assumiu a propriedade da destilaria Dalmore em 1867, eles continuaram a honrar este ato corajoso e orgulhosamente colocar o 12 pontas Real Stag na garrafa. Até hoje, o veado ainda adorna todas as garrafas de Dalmore. Para celebrar os valores pioneiras e inovadoras do Mackenzie Clan, nosso Distiller Mestre meticulosamente criado o único malte único no mundo a unir-se um único acabamento seis barril para uma conquista notável. Esta é a personificação da criatividade corajosa e experiência de toda uma vida. Características: Importado da Escócia. Single malt. Graduação: 44% vol. Volume: 700 ml. Notas de degustação: - Aparência: Rubi para mogno. - Olfato: Rico em diversos aromas. Laranja, cereais, chocolate, caramelo, passas, uva e frutas tropicais. - Paladar: Um dos melhores maltes da Dalmore. Licoroso com sabores de especiarias, nozes, amêndoas e chocolate. - Fim de boca: Longo. Predominando frutas secas e vermelhas. - Conclusão: Complexo e perfeitamente balanceado",https://www.casadabebida.com.br/whisky/whisky-dalmore-king-alexander-iii/,2365.03,False,https://www.casadabebida.com.br/img/products/721/000.jpg,2,,0
1071,whisky,Whisky Wild Turkey Rye 700 ml,Wild Turkey,"Whisky Wild Turkey Rye 700 ml. Elaborado com uma alta proporção de centeio em sua composição, o Wild Turkey Rye é um clássico americano que entrega intensidade e equilíbrio. Envelhecido em barris de carvalho americano com tosta profunda, apresenta notas marcantes de especiarias, baunilha, frutas secas e um leve toque herbal. Ideal para quem aprecia um rye whisky autêntico, com corpo médio, final persistente e picante. Perfeito para coquetéis clássicos como o Manhattan e o Old Fashioned. Harmoniza com Queijos envelhecidos e picantes, como cheddar curado ou gouda defumado, Queijos azuis, como Roquefort ou Gorgonzola, Queijo de cabra ou brie, Carne de cordeiro grelhada ou assada, Bife de costela ou filé mignon grelhado com molho de mostarda ou molho de pimenta, Carne de porco com molho agridoce ou costelinhas de porco ao molho barbecue, Torta de maçã ou torta de pêssego com um toque de canela e cravo, Bolo de especiarias ou bolo de cenoura com nozes. Características: Tipo: Rye Whiskey Marca: Wild Turkey Importado: EUA Graduação Alcóolica: 40,5% Notas de prova: Aroma: caramelo, pimenta, baunilha. Sabor: seco, com especiarias, cravo, menta, canela e pimenta. Final seco, com baunilha. Com Água: A água reduz um pouco a impressão da pimenta, tornando o whiskey menos picante. Sobre a marca: O Wild Turkey é uma marca americana de whiskey, destilado e engarrafado pela Austin Nichols Destillation Co., subsidiária do Grupo Campari, próximo a cidade de Lawrenceburg, Kentucky, EUA.  O nome da marca surgiu após um executivo de Austin Nichols, na época um representante da destilaria, levar uma amostra de whiskey a uma caçada de perus selvagens (wild turkey, em inglês) com amigos. O bourbon provou-se tão popular junto aos amigos, os quais sempre pediam ""aquele bourbon do peru selvagem"", que começou a ser engarrafado sob o nome Wild Turkey Bourbon Whiskey no ano de 1942.",https://www.casadabebida.com.br/whisky/wild-turkey-rye-700-ml/,275.97,False,https://www.casadabebida.com.br/img/products/1071/000.jpg,2,4.83,6
